@RELATION fullstop

             @ATTRIBUTE three_before_numeric {TRUE, FALSE}

             @ATTRIBUTE two_before_type {fullstop, numeric, other}

             @ATTRIBUTE two_after_fullstop {TRUE, FALSE}

             @ATTRIBUTE one_after_type {lower, capital_common, np, comma, fullstop, numeric, quotes, other}

             @ATTRIBUTE one_before_type {title, abbrev, internal, quotes, time, other}

             @ATTRIBUTE one_before_contains_fullstop {TRUE, FALSE}

             @ATTRIBUTE one_before_capitals integer

             @ATTRIBUTE one_after_length integer

             @ATTRIBUTE one_before_length integer

             @ATTRIBUTE words_since_EOS integer

             @ATTRIBUTE words_until_EOS integer

             @ATTRIBUTE spaces_following integer

             @ATTRIBUTE class {EOS, NEOS}

             @DATA
FALSE,other,FALSE,other,title,FALSE,1,5,2,96,204,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,1,5,1,73,189,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,28,29,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,78,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,21,18,2,EOS
FALSE,other,FALSE,capital_common,time,FALSE,0,4,5,13,28,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,8,44,11,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,6,31,28,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,24,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,20,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,11,19,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,14,172,60,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,5,12,104,2,2,EOS
FALSE,other,FALSE,np,other,FALSE,2,3,9,115,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,4,21,9,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,103,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,58,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,5,20,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,11,12,318,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,37,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,17,33,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,6,49,72,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,4,4,37,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,6,60,14,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,43,0,0,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,26,0,0,EOS
FALSE,fullstop,FALSE,other,title,FALSE,1,7,2,174,32,1,NEOS
FALSE,other,FALSE,other,other,FALSE,0,5,10,371,39,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,52,129,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,5,17,31,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,8,12,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,34,86,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,7,16,91,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,5,4,9,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,43,113,1,EOS
FALSE,fullstop,FALSE,np,other,FALSE,0,3,1,19,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,1,9,5,24,109,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,39,137,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,6,3,111,32,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,36,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,2,46,48,2,EOS
FALSE,other,FALSE,capital_common,abbrev,FALSE,0,2,2,29,14,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,9,72,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,6,12,7,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,139,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,21,70,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,66,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,27,27,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,45,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,10,28,0,0,EOS
FALSE,other,FALSE,other,quotes,FALSE,0,6,2,111,80,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,9,14,354,2,EOS
FALSE,other,FALSE,lower,abbrev,FALSE,1,2,2,4,11,2,NEOS
FALSE,other,FALSE,other,other,FALSE,0,6,4,148,4,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,76,55,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,48,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,9,24,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,26,48,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,8,61,25,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,4,4,93,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,25,5,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,9,11,11,2,EOS
TRUE,fullstop,TRUE,other,other,FALSE,1,1,1,202,121,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,38,58,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,2,67,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,7,38,74,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,1,6,151,25,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,14,149,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,2,17,39,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,227,279,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,16,41,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,1,5,244,117,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,71,38,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,34,0,0,EOS
FALSE,other,FALSE,lower,other,TRUE,2,2,3,34,36,2,NEOS
TRUE,other,FALSE,capital_common,other,FALSE,0,3,4,50,228,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,2,155,140,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,15,8,92,75,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,3,6,37,14,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,91,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,6,67,131,1,EOS
FALSE,numeric,FALSE,lower,abbrev,FALSE,0,2,2,47,19,2,NEOS
FALSE,other,FALSE,other,other,FALSE,0,2,7,20,14,2,EOS
FALSE,other,TRUE,other,other,FALSE,1,4,1,38,14,2,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,111,18,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,49,6,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,39,27,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,2,10,3,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,132,12,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,53,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,13,48,99,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,51,30,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,29,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,3,53,15,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,45,0,0,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,3,2,5,7,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,3,43,34,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,10,58,54,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,69,79,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,51,83,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,9,44,9,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,61,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,5,143,82,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,142,273,2,EOS
FALSE,other,FALSE,other,quotes,FALSE,0,8,2,12,114,2,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,5,2,134,65,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,104,14,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,7,28,126,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,3,24,60,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,17,12,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,33,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,11,12,55,51,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,1,57,25,2,EOS
FALSE,numeric,FALSE,capital_common,other,FALSE,0,5,5,275,672,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,45,230,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,38,19,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,59,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,93,147,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,37,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,72,54,2,EOS
FALSE,other,TRUE,other,other,FALSE,1,7,1,35,36,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,90,54,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,2,104,36,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,12,24,19,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,12,17,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,2,47,53,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,75,251,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,28,16,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,206,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,5,31,34,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,73,138,1,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,4,72,0,0,EOS
FALSE,other,FALSE,other,title,FALSE,1,5,2,26,13,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,8,9,99,185,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,9,238,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,32,10,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,42,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,65,49,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,51,0,0,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,2,2,203,50,3,EOS
FALSE,fullstop,TRUE,other,other,FALSE,1,1,1,57,61,1,NEOS
FALSE,other,FALSE,other,other,FALSE,0,3,2,111,128,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,15,50,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,82,64,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,23,42,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,8,8,44,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,6,13,7,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,11,33,21,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,6,2,21,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,17,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,55,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,5,46,6,1,EOS
FALSE,other,TRUE,numeric,other,FALSE,0,1,8,42,1,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,40,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,1,4,10,106,106,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,3,13,101,1,NEOS
FALSE,other,FALSE,other,other,FALSE,0,2,6,9,6,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,3,88,33,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,13,30,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,67,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,23,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,71,144,1,EOS
FALSE,other,FALSE,capital_common,other,TRUE,0,3,1,28,40,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,5,63,29,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,103,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,32,36,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,82,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,5,28,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,10,2,54,80,1,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,2,2,17,41,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,39,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,11,54,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,24,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,9,34,76,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,10,139,37,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,2,68,8,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,11,148,1,EOS
FALSE,other,FALSE,comma,other,FALSE,1,1,1,73,62,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,10,230,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,5,2,48,5,1,NEOS
FALSE,other,FALSE,other,other,FALSE,0,14,6,14,41,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,395,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,12,4,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,3,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,6,3,31,20,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,10,8,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,10,85,143,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,9,104,113,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,3,204,60,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,3,4,44,10,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,20,79,2,EOS
TRUE,fullstop,FALSE,other,title,FALSE,1,8,2,21,67,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,3,37,11,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,3,3,32,1,NEOS
FALSE,other,FALSE,fullstop,abbrev,FALSE,1,1,3,2,96,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,2,8,66,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,3,46,9,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,2,37,55,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,43,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,8,59,78,1,EOS
FALSE,other,FALSE,lower,abbrev,FALSE,0,8,2,13,91,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,295,68,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,3,7,181,131,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,2,3,19,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,3,37,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,2,5,10,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,11,106,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,5,2,4,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,14,43,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,8,13,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,20,18,1,EOS
FALSE,other,FALSE,other,other,FALSE,1,9,1,5,25,1,NEOS
FALSE,fullstop,FALSE,other,other,FALSE,1,6,1,119,29,1,NEOS
FALSE,other,FALSE,numeric,other,FALSE,0,1,5,167,100,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,3,25,25,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,53,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,209,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,11,21,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,39,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,5,43,16,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,13,13,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,15,72,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,3,1,82,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,16,0,0,EOS
FALSE,other,FALSE,other,title,FALSE,1,5,2,9,61,2,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,9,32,43,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,9,6,103,33,1,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,2,2,35,9,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,2,124,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,8,29,50,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,5,354,50,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,39,104,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,3,3,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,32,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,14,74,22,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,105,29,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,21,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,22,63,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,33,59,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,115,51,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,61,49,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,517,101,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,121,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,42,64,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,158,47,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,49,59,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,3,10,21,27,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,65,10,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,15,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,53,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,41,145,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,32,14,3,EOS
FALSE,other,FALSE,capital_common,abbrev,FALSE,0,2,2,175,45,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,12,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,7,156,236,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,14,25,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,8,52,124,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,12,9,93,68,2,EOS
FALSE,other,FALSE,comma,abbrev,FALSE,1,1,3,183,45,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,24,86,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,12,52,37,4,EOS
FALSE,other,FALSE,other,other,FALSE,0,9,1,73,75,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,56,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,235,43,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,16,29,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,50,43,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,3,56,8,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,40,103,2,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,3,2,8,52,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,45,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,38,13,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,26,0,0,EOS
FALSE,other,FALSE,lower,abbrev,FALSE,1,8,4,6,12,1,NEOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,38,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,206,14,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,8,34,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,25,29,2,EOS
FALSE,other,FALSE,lower,other,TRUE,2,7,3,27,22,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,18,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,7,7,31,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,4,24,95,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,2,51,9,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,9,5,25,185,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,6,131,14,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,5,167,78,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,7,29,28,2,EOS
FALSE,other,TRUE,other,other,FALSE,1,1,1,34,272,1,NEOS
FALSE,other,FALSE,other,other,FALSE,1,11,1,26,11,2,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,6,104,9,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,54,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,23,96,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,9,53,10,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,80,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,10,15,127,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,15,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,19,12,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,3,16,22,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,12,33,108,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,2,6,74,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,8,7,65,62,1,EOS
FALSE,other,FALSE,other,other,FALSE,1,7,1,60,13,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,12,8,8,45,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,11,41,88,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,9,5,11,18,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,4,36,165,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,5,35,109,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,21,75,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,70,0,0,EOS
FALSE,other,FALSE,lower,other,TRUE,2,2,3,78,84,1,NEOS
FALSE,other,FALSE,other,other,FALSE,1,7,9,52,36,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,53,48,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,2,8,90,106,2,EOS
FALSE,other,FALSE,fullstop,abbrev,FALSE,1,1,2,40,4,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,3,65,21,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,224,178,1,EOS
FALSE,other,FALSE,other,other,FALSE,1,7,6,116,136,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,33,9,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,6,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,14,54,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,10,8,270,69,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,80,52,1,EOS
FALSE,other,TRUE,numeric,abbrev,FALSE,0,1,2,42,3,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,30,112,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,61,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,55,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,3,24,10,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,52,27,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,34,3,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,35,4,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,11,351,326,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,92,89,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,53,44,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,19,84,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,13,4,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,46,19,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,6,28,104,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,15,41,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,7,25,90,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,133,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,13,155,34,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,49,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,38,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,29,2,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,144,55,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,45,82,1,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,4,36,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,16,127,2,EOS
FALSE,other,FALSE,numeric,abbrev,FALSE,1,2,3,34,20,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,276,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,59,285,2,EOS
